gene	query	search_id	date	rank	paper_id	title	verdict	status
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	8	PMC12950507	Slc7a11‐Mediated Cystine/Glutamate Antiport Reprograms Macrophage Polarization and Ameliorates Atherosclerosis	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	9	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	10	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	11	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	yes	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	12	PMC10412850	Sulfur metabolic response in macrophage limits excessive inflammatory response by creating a negative feedback loop	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	13	PMC7891337	Frontline Science: LPS‐inducible SLC30A1 drives human macrophage‐mediated zinc toxicity against intracellular Escherichia coli	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	14	PMC8702732	Hematopoietic Cell-Specific SLC37A2 Deficiency Accelerates Atherosclerosis in LDL Receptor-Deficient Mice	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	15	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	16	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	17	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	18	PMC12035103	Lipopolysaccharide preconditioning augments the antibacterial activity of renal macrophages and ameliorates acute kidney injury caused by Staphylococcus aureus bacteremia in mice	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	19	PMC7386301	Species-Specificity of Transcriptional Regulation and the Response to Lipopolysaccharide in Mammalian Macrophages	yes	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	20	bio_4372973f6c5f	Hematopoietic-SLC37A2 deficiency accelerates atherosclerosis in LDL receptor-deficient mice	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	21	PMC10998134	Targeting SLC22A5 fosters mitophagy inhibition-mediated macrophage immunity against septic acute kidney injury upon CD47-SIRPα axis blockade	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	22	PMC10091190	LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	23	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	24	PMC5788887	Role of SLC7A5 in Metabolic Reprogramming of Human Monocyte/Macrophage Immune Responses	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	25	PMC4778050	Age-associated metabolic dysregulation in bone marrow-derived macrophages stimulated with lipopolysaccharide	yes	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	1	PMC8575873	RvD1 accelerates the resolution of inflammation by promoting apoptosis of the recruited macrophages via the ALX/FasL-FasR/caspase-3 signaling pathway	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	2	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	3	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	4	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	5	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	6	PMC6369361	RNA-Binding Proteins in the Control of LPS-Induced Macrophage Response	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	7	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	8	PMC13372918	Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	9	PMC9656053	A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	10	PMC11994614	Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	11	PMC12705284	Resolvin D1 alleviates lipopolysaccharide-induced in vitro corneal inflammation by modulating macrophage polarization through upregulation of c-Fos expression	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	12	PMC9161769	Essential role of Rnd1 in innate immunity during viral and bacterial infections	yes	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	13	PMC13199726	Exosomal miR-148a-3p from LPS-Activated Macrophages Promotes M1 Polarization and Ferroptosis-Related Characteristics of Recipient Macrophages by Reducing SLC7A11	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	14	PMC9456100	Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	15	PMC7918892	LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	16	PMC12637154	ReDuNing inhibits alveolar macrophage inflammation in LPS mice by activating JAK1/STAT3	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	17	PMC7386301	Species-Specificity of Transcriptional Regulation and the Response to Lipopolysaccharide in Mammalian Macrophages	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	18	PMC13204318	Resolvin D1 in the Lipopolysaccharide-Induced Inflammatory Microenvironment Mediates Resolution in Human Monocytic THP-1 Cells	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	19	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	20	PMC2196359	Mice Genetically Hyporesponsive to Lipopolysaccharide (LPS) Exhibit a Defect in Endocytic Uptake of LPS and Ceramide	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	21	PMC13398632	Lipopolysaccharide uptake is augmented in lipopolysaccharide‐tolerant mouse macrophage‐like cells via increased CD14 expression	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	22	PMC6016484	ARL11 regulates lipopolysaccharide-stimulated macrophage activation by promoting mitogen-activated protein kinase (MAPK) signaling	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	23	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	24	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Rnd1	Rnd1 LPS macrophage	s_08c96d53	2026-09-24T19:08:43Z	25	PMC3525607	Macrophages mediate colon carcinoma cell adhesion in the rat liver after exposure to lipopolysaccharide	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	1	PMC6445966	TL1A (TNFSF15) and DR3 (TNFRSF25): A Co-stimulatory System of Cytokines With Diverse Functions in Gut Mucosal Immunity	yes	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	2	PMC9161903	Protective effect of growth differentiation factor 15 in sepsis by regulating macrophage polarization and its mechanism	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	3	bio_7e979bb46c52	Identification of a distinct cluster of GDF15 high  macrophages exhibiting anti-inflammatory activities	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	4	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	5	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	6	PMC12294962	Quantitative Proteomics Reveals Fh15 as an Antagonist of TLR4 Downregulating the Activation of NF-κB, Inducible Nitric Oxide, Phagosome Signaling Pathways, and Oxidative Stress of LPS-Stimulated Macrophages	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	7	PMC13372918	Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	8	PMC8289208	Lipopolysaccharide from biofilm-forming Pseudomonas aeruginosa PAO1 induces macrophage hyperinflammatory responses	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	9	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	10	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	11	PMC11994614	Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	12	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	13	PMC9456100	Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	14	PMC12872506	GDF15 orchestrates mitochondrial-immune crosstalk via SMAD7-HIF-1α-PKM2 cascade to attenuate septic liver injury	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	15	PMC8812784	TNFSF15 facilitates differentiation and polarization of macrophages toward M1 phenotype to inhibit tumor growth	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	16	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	17	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	18	PMC5954968	Tremella fuciformis Polysaccharides Attenuate Oxidative Stress and Inflammation in Macrophages through miR-155	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	19	PMC7918892	LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	20	PMC8456026	The Clinical Value of GDF15 and Its Prospective Mechanism in Sepsis	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	21	PMC11036887	Identification of a distinct cluster of GDF15high macrophages induced by in vitro differentiation exhibiting anti-inflammatory activities	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	22	PMC7689184	TNFSF15 Promotes Antimicrobial Pathways in Human Macrophages and These Are Modulated by TNFSF15 Disease-Risk Variants	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	23	PMC10949775	Lipopolysaccharide regulation of antiinflammatory tristetraprolin family and proinflammatory gene expression in mouse macrophages	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	24	PMC13055263	Protection of mice against septic shock induced by lethal intraperitoneal dose of LPS by a recombinant Fasciola hepatica fatty acid binding protein	no	ok
Tnfsf15	Tnfsf15 LPS macrophage	s_42995ebd	2026-09-24T19:08:46Z	25	PMC5358891	Analysis of the human monocyte-derived macrophage transcriptome and response to lipopolysaccharide provides new insights into genetic aetiology of inflammatory bowel disease	yes	ok
