gene	query	search_id	date	rank	paper_id	title	verdict	status
Gbp5	Gbp5 (guanylate binding protein 5) LPS macrophage	s_d5f2de0d	2026-09-25T15:45:59Z	25	PMC13396069	Aberrant expression of GBP5 in tumor-infiltrating immune cells as an onco-immunological biomarker in pan-cancer	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	1	PMC10949775	Lipopolysaccharide regulation of antiinflammatory tristetraprolin family and proinflammatory gene expression in mouse macrophages	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	2	PMC4754024	Regulation of IL-10 and IL-12 production and function in macrophages and dendritic cells	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	3	PMC10049321	Mycobacterium vaccae NCTC 11659, a Soil-Derived Bacterium with Stress Resilience Properties, Modulates the Proinflammatory Effects of LPS in Macrophages	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	4	PMC11760456	NF-κB-Inducing Kinase Is Essential for Effective c-Rel Transactivation and Binding to the Il12b Promoter in Macrophages	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	5	PMC5527282	Natural variation of macrophage activation as disease-relevant phenotype predictive of inflammation and cancer survival	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	6	PMC4904125	Inhibition of Extracellular Calcium Influx Results in Enhanced IL-12 Production in LPS-Treated Murine Macrophages by Downregulation of the CaMKKβ-AMPK-SIRT1 Signaling Pathway	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	7	PMC3976374	Nucleosomes Are Stably Evicted from Enhancers but Not Promoters upon Induction of Certain Pro-Inflammatory Genes in Mouse Macrophages	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	8	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	9	PMC11911130	The Impacts of Lactobacillus delbrueckii and Lactobacillus rhamnosus to Promote In Vitro Anti‐Inflammatory Profile of RA‐Macrophages	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	10	PMC2192016	Early interleukin 12 production by macrophages in response to mycobacterial infection depends on interferon gamma and tumor necrosis factor alpha	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	11	PMC2773416	Azithromycin suppresses interleukin-12p40 expression in lipopolysaccharide and interferon-γ stimulated macrophages	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	12	PMC3313977	A Cell Permeable Peptide Inhibitor of NFAT Inhibits Macrophage Cytokine Expression and Ameliorates Experimental Colitis	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	13	PMC4433692	IL-12 Inhibits Lipopolysaccharide Stimulated Osteoclastogenesis in Mice	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	14	PMC3664618	Lipopolysaccharide-Induced M2 to M1 Macrophage Transformation for IL-12p70 Production Is Blocked by Candida albicans Mediated Up-Regulation of EBI3 Expression	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	15	PMC2196339	Selective Suppression of Interleukin-12 Induction after Macrophage Receptor Ligation	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	16	PMC10575927	MEK inhibitors increase the mortality rate in mice with LPS-induced inflammation through IL-12-NO signaling	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	17	PMC3299705	Nfkb1 Inhibits LPS-Induced IFN-β and IL-12 p40 Production in Macrophages by Distinct Mechanisms	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	18	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory  vs . antibacterial macrophage genes	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	19	PMC2194226	Differential Regulation of Interleukin (IL)-12 p35 and p40 Gene Expression and Interferon (IFN)-γ–primed IL-12 Production by IFN Regulatory Factor 1	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	20	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	21	PMC4907655	The Correlation of Serum IL-12B Expression With Disease Activity in Patients With Inflammatory Bowel Disease	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	22	PMC7804107	Co-stimulation with opposing macrophage polarization cues leads to orthogonal secretion programs in individual cells	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	23	PMC9523082	IL-12p40 deletion aggravates lipopolysaccharide-induced cardiac dysfunction in mice	yes	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	24	bio_d255d3a76d7a	HLJ1 amplifies endotoxin–induced sepsis severity by promoting IL-12 heterodimerization in macrophages	no	ok
Il12b	Il12b (interleukin 12b) LPS macrophage	s_3142adf7	2026-09-25T15:46:10Z	25	PMC2824668	Suppression of LPS-induced inflammatory responses in macrophages infected with Leishmania	yes	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	1	PMC3317238	LPS Counter Regulates RNA Expression of Extracellular Proteases and Their Inhibitors in Murine Macrophages	yes	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	2	PMC2817383	Comparative Analyses of Transcriptional Profiles in Mouse Organs Using a Pneumonic Plague Model after Infection with Wild-Type Yersinia pestis CO92 and Its Braun Lipoprotein Mutant	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	3	PMC7123840	Regulation of Neutrophil Serine Proteases by Intracellular Serpins	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	4	PMC13090332	Author Correction: Tissue-resident macrophage survival depends on mitochondrial function regulated by SerpinB2 in chronic inflammation	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	5	PMC10638313	Transcriptomic analysis reveals that RasGEF1b deletion alters basal and LPS-induced expression of genes involved in chemotaxis and cytokine responses in macrophages	yes	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	6	PMC6712035	SerpinB2 inhibits migration and promotes a resolution phase signature in large peritoneal macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	7	PMC5332009	Genome-wide siRNA screen of genes regulating the LPS-induced TNF-α response in human macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	8	PMC11221169	SerpinB2 deficiency is associated with delayed mammary tumor development and decreased pro-tumorigenic macrophage polarization	yes	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	9	PMC12902017	Tissue-resident macrophage survival depends on mitochondrial function regulated by SerpinB2 in chronic inflammation	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	10	PMC3589482	The Transcription Factor C/EBP-β Mediates Constitutive and LPS-Inducible Transcription of Murine SerpinB2	yes	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	11	PMC4378362	Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	12	PMC7053374	Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	13	PMC6277787	A Novel Lipopolysaccharide Recognition Mechanism Mediated by Internalization in Teleost Macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	14	PMC3953056	Epigenetic profile in lipopolysaccharide-stimulated macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	15	PMC5358891	Analysis of the human monocyte-derived macrophage transcriptome and response to lipopolysaccharide provides new insights into genetic aetiology of inflammatory bowel disease	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	16	PMC12183897	SPI1 upregulated LILRB2 to enhance the immunosuppressive phenotype of LPS-tolerant macrophages by inhibiting TLR8-mediated MyD88/NF-κB signaling	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	17	PMC3333514	Monocyte normal immune response to LPS stimulation	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	18	PMC5332015	Genome-wide siRNA screen of genes regulating the LPS-induced NF-κB and TNF-α responses in mouse macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	19	PMC10604266	Saikosaponin-b2 Inhibits Primary Liver Cancer by Regulating the STK4/IRAK1/NF-κB Pathway	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	20	PMC5892728	Inhibitor of serine peptidase 2 enhances Leishmania major survival in the skin through control of monocytes and monocyte-derived cells	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	21	PMC5627409	Selection of reliable reference genes for the normalisation of gene expression levels following time course LPS stimulation of murine bone marrow derived macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	22	PMC6952955	Upregulation of Mitochondrial Redox Sensitive Proteins in LPS-Treated Stefin B-Deficient Macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	23	PMC4470529	Macrophage phenotype in sepsis immunosuppression	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	24	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Serpinb2	Serpinb2 (serine (or cysteine) peptidase inhibitor, clade B, member 2) LPS macrophage	s_bfd7ede5	2026-09-25T15:46:14Z	25	PMC7481448	Serine Supports IL-1β Production in Macrophages Through mTOR Signaling	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	1	PMC11697059	Specifically blocking αvβ8-mediated TGF-β signaling to reverse immunosuppression by modulating macrophage polarization	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	2	PMC6219736	Human monocytes and macrophages regulate immune tolerance via integrin αvβ8–mediated TGFβ activation	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	3	PMC7053374	Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	4	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	5	PMC11727125	Integrin β8 Facilitates Macrophage Infiltration and Polarization by Regulating CCL5 to Promote LUAD Progression	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	6	PMC4378362	Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	7	PMC5358891	Analysis of the human monocyte-derived macrophage transcriptome and response to lipopolysaccharide provides new insights into genetic aetiology of inflammatory bowel disease	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	8	PMC4951018	Full Spectrum of LPS Activation in Alveolar Macrophages of Healthy Volunteers by Whole Transcriptomic Profiling	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	9	PMC5439516	Inflammatory cues enhance TGFβ activation by distinct subsets of human intestinal dendritic cells via integrin αvβ8	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	10	PMC3953056	Epigenetic profile in lipopolysaccharide-stimulated macrophages	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	11	PMC13372918	Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	12	PMC3333514	Monocyte normal immune response to LPS stimulation	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	13	PMC12605410	Targeting the LPS-STING axis: neomycin restores STING-mediated anti-tumor immune suppression and inhibits tumor growth	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	14	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	15	PMC5627409	Selection of reliable reference genes for the normalisation of gene expression levels following time course LPS stimulation of murine bone marrow derived macrophages	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	16	PMC12346749	Lipopolysaccharide-Activated Macrophages Suppress Cellular Senescence and Promote Rejuvenation in Human Dermal Fibroblasts	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	17	PMC5527282	Natural variation of macrophage activation as disease-relevant phenotype predictive of inflammation and cancer survival	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	18	PMC3217009	Pre-Treatment of Recombinant Mouse MFG-E8 Downregulates LPS-Induced TNF-α Production in Macrophages via STAT3-Mediated SOCS3 Activation	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	19	PMC7927794	Surface‐bound matrix metalloproteinase‐8 on macrophages: Contributions to macrophage pericellular proteolysis and migration through tissue barriers	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	20	PMC3333518	LPS activation of leukocytes attenuates adhesion to endothelial cells under shear stress	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	21	PMC11994614	Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	22	PMC3317238	LPS Counter Regulates RNA Expression of Extracellular Proteases and Their Inhibitors in Murine Macrophages	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	23	PMC8159967	Targeting Gα13-integrin interaction ameliorates systemic inflammation	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	24	PMC6527387	Quercetin inhibits LPS-induced macrophage migration by suppressing the iNOS/FAK/paxillin pathway and modulating the cytoskeleton	no	ok
Itgb8	Itgb8 (integrin beta 8) LPS macrophage	s_21093ae7	2026-09-25T15:46:21Z	25	PMC9076897	Overabundance of Veillonella parvula promotes intestinal inflammation by activating macrophages via LPS-TLR4 pathway	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	1	PMC10339090	The pro‐inflammatory signature of lipopolysaccharide in spontaneous contracting embryoid bodies differentiated from mouse embryonic stem cells	yes	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	2	PMC2196347	T Cell Stimulation In Vivo by Lipopolysaccharide (LPS)	yes	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	3	PMC6274997	Transcriptome Analysis Provides Insights into the Markers of Resting and LPS-Activated Macrophages in Grass Carp (Ctenopharyngodon idella)	yes	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	4	PMC3198935	Attenuation of lung inflammation and fibrosis in CD69-deficient mice after intratracheal bleomycin	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	5	PMC9977534	Corydalis decumbens Alleviates the Migration, Phagocytosis, and Inflammatory Response of Macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	6	PMC2191715	Triggering of human monocyte activation through CD69, a member of the natural killer cell gene complex family of signal transducing receptors	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	7	PMC9456100	Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	8	PMC4378362	Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	9	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	10	PMC10123955	CD169+ macrophage intrinsic IL-10 production regulates immune homeostasis during sepsis	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	11	PMC2234390	Ginger extract inhibits LPS induced macrophage activation and function	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	12	PMC11422137	Establishment and characterization of an immortalized red river hog blood-derived macrophage cell line	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	13	PMC13398632	Lipopolysaccharide uptake is augmented in lipopolysaccharide‐tolerant mouse macrophage‐like cells via increased CD14 expression	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	14	PMC3484127	CD69 Does Not Affect the Extent of T Cell Priming	yes	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	15	PMC3953056	Epigenetic profile in lipopolysaccharide-stimulated macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	16	PMC8994779	ICA69 aggravates ferroptosis causing septic cardiac dysfunction via STING trafficking	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	17	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	18	PMC7053374	Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	19	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	20	PMC6333739	Expression of Tmem119/Sall1 and Ccr2/CD69 in FACS-Sorted Microglia- and Monocyte/Macrophage-Enriched Cell Populations After Intracerebral Hemorrhage	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	21	PMC10091190	LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	22	PMC3333514	Monocyte normal immune response to LPS stimulation	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	23	PMC4779537	CD97/ADGRE5 Inhibits LPS Induced NF-κB Activation through PPAR-γ Upregulation in Macrophages	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	24	PMC7887231	89Zr anti-CD44 immuno-PET monitors CD44 expression on splenic myeloid cells and HT29 colon cancer cells	no	ok
Cd69	Cd69 (CD69 antigen) LPS macrophage	s_2c0f04b2	2026-09-25T15:46:33Z	25	PMC5627409	Selection of reliable reference genes for the normalisation of gene expression levels following time course LPS stimulation of murine bone marrow derived macrophages	no	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	1	PMC13078257	Downregulated PLAU alleviates acute rejection after liver transplantation by targeting Ptgs2 in macrophages	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	2	bio_374dd4d36e7b	Robust, sensitive, and quantitative single-cell proteomics based on ion mobility filtering	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	3	bio_bc9546606c31	Integrating Network Pharmacology And Experimental Verification To Explore The Mechanism Of Qionggui Power Against Atherosclerosis	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	4	PMC2188197	Bacterial lipopolysaccharides prime macrophages for enhanced release of arachidonic acid metabolites	no	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	5	PMC12083002	Curcumin alleviates LPS-induced WI-38 cell inflammation injury by regulating PTGS2 expression	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	6	PMC12083000	Dynamic changes in macrophage populations and resulting alterations in Prostaglandin E2 sensitivity in mice with diet-induced MASH	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	7	PMC3511480	Lipopolysaccharide-Induced Expression of Microsomal Prostaglandin E Synthase-1 Mediates Late-Phase PGE2 Production in Bone Marrow Derived Macrophages	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	8	PMC5489520	Macrophage responses to lipopolysaccharide are modulated by a feedback loop involving prostaglandin E2, dual specificity phosphatase 1 and tristetraprolin	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	9	PMC12722496	PTGS2 Silencing Inhibits Ferroptosis in Staphylococcus Aureus-induced Osteomyelitis By Blocking the IL-17A Signaling Pathway	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	10	bio_523ca8418f4e	Lapatinib Suppressed the Expression of Proinflammatory Cytokines and Alleviated Pain Behavior in a Mouse Model of Postoperative Pain	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	11	PMC9130483	The Bradykinin System Contributes to the Regulation of Prostaglandin-Endoperoxide Synthase 2 Expression in Human Amnion Fibroblasts: Implications for Term and Preterm Birth	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	12	PMC11163068	Nicotinic acetylcholine receptor-mediated effects of varenicline on LPS-elevated prostaglandin and cyclooxygenase levels in RAW 264.7 macrophages	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	13	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory  vs . antibacterial macrophage genes	no	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	14	bio_bcc561746c3c	Phagocytosis is differentially regulated by LPS in M1- and M2-like macrophages via PGE 2  formation and EP4 signaling	yes	ok
Ptgs2	Ptgs2 (prostaglandin-endoperoxide synthase 2) LPS macrophage	s_b4b9be4b	2026-09-25T15:46:39Z	15	PMC1781814	Prostaglandin E2 affects differently the release of inflammatory mediators from resident macrophages by LPS and muramyl tripeptides.	yes	ok
